ts,role,fps,goodput_mbps,latency_ms_p50,latency_ms_p95,cpu_pct,mem_mb,temp_c,drops,tag_fail
1761978748.521539159Z,sender,16.00,1.30,NaN,NaN,5.0,633.3,65.0,0,0
1761978748.771938451Z,sender,16.00,1.23,NaN,NaN,6.0,633.6,65.0,0,0
1761978748.771949395Z,receiver,16.00,1.23,0.16,0.30,6.0,633.6,65.0,0,0
1761978749.022369260Z,sender,16.00,1.23,NaN,NaN,6.1,633.6,64.4,0,0
1761978749.022380057Z,receiver,16.00,1.23,0.16,0.30,6.1,633.6,64.4,0,0
1761978749.273757481Z,sender,16.00,1.36,NaN,NaN,6.1,632.4,64.4,0,0
1761978749.273801296Z,receiver,16.00,1.36,0.16,0.30,6.1,632.4,64.4,0,0
1761978749.524205402Z,receiver,12.00,0.89,0.17,0.30,5.0,632.4,63.9,0,0
1761978749.524230087Z,sender,12.00,0.89,NaN,NaN,5.0,632.4,63.9,0,0
1761978749.774591249Z,sender,16.00,1.32,NaN,NaN,6.1,632.1,65.0,0,0
1761978749.774598008Z,receiver,16.00,1.32,0.17,0.30,6.1,632.1,65.0,0,0
1761978750.025000373Z,sender,16.00,1.35,NaN,NaN,4.1,632.1,65.0,0,0
1761978750.025010466Z,receiver,16.00,1.35,0.17,0.30,4.1,632.1,65.0,0,0
1761978750.275663388Z,receiver,16.00,1.13,0.17,0.30,7.9,630.3,64.4,0,0
1761978750.275669128Z,sender,16.00,1.13,NaN,NaN,7.9,630.3,64.4,0,0
1761978750.526152012Z,receiver,12.00,1.04,0.17,0.30,5.1,630.8,64.4,0,0
1761978750.526199513Z,sender,12.00,1.04,NaN,NaN,5.1,630.8,64.4,0,0
1761978750.776692267Z,sender,16.00,1.33,NaN,NaN,7.9,631.0,65.0,0,0
1761978750.776702341Z,receiver,16.00,1.33,0.17,0.30,7.9,631.0,65.0,0,0
1761978751.027066336Z,receiver,16.00,1.34,0.17,0.30,8.0,633.4,65.0,0,0
1761978751.027187911Z,sender,16.00,1.34,NaN,NaN,8.0,633.4,65.0,0,0
1761978751.277728684Z,sender,16.00,1.22,NaN,NaN,5.1,632.7,65.6,0,0
1761978751.277727258Z,receiver,16.00,1.22,0.17,0.30,5.1,632.7,65.6,0,0
1761978751.528256735Z,sender,12.00,0.85,NaN,NaN,4.0,632.5,63.9,0,0
1761978751.528305309Z,receiver,12.00,0.85,0.17,0.30,4.0,632.5,63.9,0,0
1761978751.778674952Z,receiver,16.00,1.46,0.17,0.31,8.0,632.5,63.9,0,0
1761978751.778738489Z,sender,16.00,1.46,NaN,NaN,8.0,632.5,63.9,0,0
1761978752.029146447Z,sender,16.00,1.37,NaN,NaN,6.1,632.5,63.9,0,0
1761978752.029167336Z,receiver,16.00,1.37,0.17,0.31,6.1,632.5,63.9,0,0
1761978752.279647943Z,sender,16.00,1.27,NaN,NaN,7.0,631.5,65.0,0,0
1761978752.279657443Z,receiver,16.00,1.27,0.18,0.31,7.0,631.5,65.0,0,0
1761978752.530107234Z,receiver,12.00,0.84,0.18,0.31,5.9,632.5,65.6,0,0
1761978752.530117364Z,sender,12.00,0.84,NaN,NaN,5.9,632.5,65.6,0,0
1761978752.780544896Z,receiver,16.00,1.24,0.18,0.31,5.1,632.5,63.9,0,0
1761978752.780560248Z,sender,16.00,1.24,NaN,NaN,5.1,632.5,63.9,0,0
1761978753.030928447Z,sender,16.00,1.08,NaN,NaN,6.1,632.2,65.0,0,0
1761978753.031032577Z,receiver,16.00,1.08,0.18,0.31,6.1,632.2,65.0,0,0
1761978753.281363942Z,sender,16.00,1.17,NaN,NaN,6.1,629.5,63.9,0,0
1761978753.281421164Z,receiver,16.00,1.17,0.18,0.31,6.1,629.5,63.9,0,0
1761978753.531793678Z,sender,12.00,0.86,NaN,NaN,5.0,630.2,65.0,0,0
1761978753.531842011Z,receiver,12.00,0.86,0.18,0.31,5.0,630.2,65.0,0,0
1761978753.782257229Z,sender,16.00,1.22,NaN,NaN,7.9,630.2,65.6,0,0
1761978753.782307173Z,receiver,16.00,1.22,0.18,0.31,7.9,630.2,65.6,0,0
1761978754.032756187Z,sender,16.00,1.50,NaN,NaN,7.0,630.2,64.4,0,0
1761978754.032863762Z,receiver,16.00,1.50,0.18,0.31,7.0,630.2,64.4,0,0
1761978754.283596554Z,receiver,8.00,0.71,0.18,0.31,10.0,608.0,63.9,0,0
1761978754.534062494Z,receiver,0.00,0.00,0.18,0.31,2.9,610.2,65.0,0,0
1761978754.784416915Z,receiver,0.00,0.00,0.18,0.31,1.0,610.2,64.4,0,0
1761978755.034747632Z,receiver,0.00,0.00,0.18,0.31,0.0,610.2,64.4,0,0
1761978755.285068349Z,receiver,0.00,0.00,0.18,0.31,0.0,609.6,65.0,0,0
1761978755.535400066Z,receiver,0.00,0.00,0.18,0.31,2.0,609.4,64.4,0,0
1761978755.785692709Z,receiver,0.00,0.00,0.18,0.31,1.0,609.4,63.9,0,0
1761978756.035978556Z,receiver,0.00,0.00,0.18,0.31,0.0,609.4,63.9,0,0
1761981634.116715256Z,sender,8.00,0.31,NaN,NaN,11.1,646.2,66.7,0,0
1761981634.118626653Z,receiver,8.00,0.31,0.00,0.00,10.1,646.2,66.7,0,0
1761981634.367087699Z,sender,12.00,1.37,NaN,NaN,8.8,671.0,66.1,0,0
1761981634.371621754Z,receiver,16.00,2.42,0.00,0.00,9.8,671.0,66.1,0,0
1761981634.617400383Z,sender,16.00,2.14,NaN,NaN,6.1,671.2,66.7,0,0
1761981634.621917401Z,receiver,12.00,1.09,0.00,0.00,5.0,671.2,66.1,0,0
1761981634.867744881Z,sender,16.00,1.29,NaN,NaN,7.0,671.5,66.7,0,0
1761981634.872181473Z,receiver,16.00,1.29,0.00,0.00,7.0,671.5,66.7,0,0
1761981635.118086361Z,sender,16.00,1.22,NaN,NaN,5.1,671.7,67.2,0,0
1761981635.122407101Z,receiver,16.00,1.22,0.00,0.00,5.1,671.7,66.7,0,0
1761981635.368489693Z,sender,16.00,1.25,NaN,NaN,6.9,671.7,66.7,0,0
1761981635.372851396Z,receiver,16.00,1.25,0.00,0.00,7.9,671.7,66.7,0,0
1761981635.618804876Z,sender,12.00,0.92,NaN,NaN,5.1,671.9,66.7,0,0
1761981635.623166042Z,receiver,12.00,0.92,0.00,0.00,4.0,671.9,66.7,0,0
1761981635.869096134Z,sender,16.00,1.22,NaN,NaN,6.9,671.9,66.7,0,0
1761981635.873419873Z,receiver,16.00,1.22,0.00,0.00,6.9,671.9,66.7,0,0
1761981636.119400688Z,sender,16.00,1.26,NaN,NaN,7.8,672.1,65.6,0,0
1761981636.123664890Z,receiver,16.00,1.26,0.00,0.00,7.8,672.1,67.2,0,0
1761981636.369847408Z,sender,16.00,1.28,NaN,NaN,4.1,672.1,67.2,0,0
1761981636.374121666Z,receiver,16.00,1.28,0.00,0.00,4.1,672.1,66.7,0,0
1761981636.620155166Z,sender,12.00,0.98,NaN,NaN,4.0,672.1,66.7,0,0
1761981636.624426220Z,receiver,12.00,0.98,0.00,0.00,4.0,672.1,66.1,0,0
1761981636.870459404Z,sender,16.00,1.36,NaN,NaN,6.9,672.3,67.2,0,0
1761981636.874687458Z,receiver,16.00,1.36,0.00,0.00,6.9,672.3,66.7,0,0
1761981637.120752736Z,sender,16.00,1.33,NaN,NaN,5.9,669.7,67.2,0,0
1761981637.124948456Z,receiver,16.00,1.33,0.00,0.00,6.0,669.7,67.2,0,0
1761981637.371258938Z,sender,16.00,1.32,NaN,NaN,7.8,668.1,65.6,0,0
1761981637.375218250Z,receiver,16.00,1.32,0.00,0.00,7.8,668.1,67.2,0,0
1761981637.621605677Z,sender,12.00,0.98,NaN,NaN,4.0,668.1,65.6,0,0
1761981637.625483285Z,receiver,12.00,0.98,0.00,0.00,4.0,668.1,66.7,0,0
1761981637.871902360Z,sender,16.00,1.31,NaN,NaN,6.0,668.4,67.8,0,0
1761981637.875747708Z,receiver,16.00,1.31,0.00,0.00,6.0,668.4,67.2,0,0
1761981638.122201209Z,sender,16.00,1.28,NaN,NaN,4.1,667.6,67.2,0,0
1761981638.126007521Z,receiver,16.00,1.28,0.00,0.00,4.1,666.3,66.1,0,0
1761981638.372691208Z,sender,16.00,1.27,NaN,NaN,6.0,667.0,68.3,0,0
1761981638.376274518Z,receiver,16.00,1.27,0.00,0.00,6.0,667.0,67.2,0,0
1761981638.623033206Z,sender,12.00,1.12,NaN,NaN,3.0,667.2,67.8,0,0
1761981638.626541294Z,receiver,12.00,1.12,0.00,0.00,3.1,667.2,67.8,0,0
1761981638.873355648Z,sender,16.00,1.20,NaN,NaN,5.1,667.0,67.8,0,0
1761981638.876874477Z,receiver,16.00,1.20,0.00,0.00,5.1,667.0,67.2,0,0
1761981639.123711553Z,sender,16.00,1.27,NaN,NaN,7.1,664.5,67.8,0,0
1761981639.127216585Z,receiver,16.00,1.27,0.00,0.00,7.1,663.0,66.7,0,0
1761981639.374258885Z,sender,16.00,1.21,NaN,NaN,7.9,663.0,67.2,0,0
1761981639.377550898Z,receiver,16.00,1.21,0.00,0.00,7.9,663.0,67.2,0,0
1761981639.624667864Z,sender,12.00,0.88,NaN,NaN,4.1,662.2,66.1,0,0
1761981639.627907599Z,receiver,12.00,0.88,0.00,0.00,4.0,662.2,67.2,0,0
1761981639.875019343Z,sender,16.00,1.19,NaN,NaN,7.9,662.2,67.2,0,0
1761981639.878244745Z,receiver,16.00,1.19,0.00,0.00,7.9,662.2,67.2,0,0
1761981640.125377434Z,sender,16.00,1.46,NaN,NaN,7.0,662.1,67.2,0,0
1761981640.128581539Z,receiver,16.00,1.46,0.00,0.00,7.1,660.9,67.2,0,0
1761981640.375747579Z,sender,16.00,1.30,NaN,NaN,4.1,657.6,67.8,0,0
1761981640.378919092Z,receiver,16.00,1.30,0.00,0.00,4.1,657.6,67.8,0,0
1761981640.626136540Z,sender,12.00,0.89,NaN,NaN,5.0,656.3,66.7,0,0
1761981640.629646554Z,receiver,12.00,0.89,0.00,0.00,5.0,656.3,67.2,0,0
1761981640.876491612Z,sender,16.00,1.25,NaN,NaN,6.1,655.9,67.2,0,0
1761981640.880000737Z,receiver,16.00,1.25,0.00,0.00,6.1,655.9,67.2,0,0
1761981641.126846535Z,sender,16.00,1.32,NaN,NaN,7.0,654.7,67.2,0,0
1761981641.130337586Z,receiver,16.00,1.32,0.00,0.00,7.0,653.3,67.2,0,0
1761981641.377212718Z,sender,16.00,1.37,NaN,NaN,7.9,653.6,67.2,0,0
1761981641.380682843Z,receiver,16.00,1.37,0.00,0.00,8.0,653.6,67.8,0,0
1761981641.627593308Z,sender,12.00,0.91,NaN,NaN,6.0,652.4,65.6,0,0
1761981641.631154118Z,receiver,12.00,0.91,0.00,0.00,6.9,652.4,65.6,0,0
1761981641.877953972Z,sender,16.00,1.60,NaN,NaN,7.0,652.0,67.2,0,0
1761981641.881488375Z,receiver,16.00,1.60,0.00,0.00,6.1,652.0,67.2,0,0
1761981642.128309877Z,sender,16.00,1.10,NaN,NaN,6.1,651.8,67.2,0,0
1761981642.131826594Z,receiver,16.00,1.10,0.00,0.00,6.1,650.3,66.1,0,0
1761981642.378680967Z,sender,16.00,1.32,NaN,NaN,7.9,649.6,67.2,0,0
1761981642.382169184Z,receiver,16.00,1.32,0.00,0.00,8.0,649.6,66.7,0,0
1761981642.629046149Z,sender,12.00,0.86,NaN,NaN,6.0,649.8,66.7,0,0
1761981642.633134647Z,receiver,12.00,0.86,0.00,0.00,6.0,649.8,67.2,0,0
1761981642.879393832Z,sender,16.00,1.19,NaN,NaN,7.0,649.6,67.2,0,0
1761981642.883443422Z,receiver,16.00,1.19,0.00,0.00,6.9,649.6,67.2,0,0
1761981643.129749773Z,sender,16.00,1.33,NaN,NaN,7.0,647.1,67.8,0,0
1761981643.133789715Z,receiver,16.00,1.33,0.00,0.00,7.0,645.9,67.8,0,0
1761981643.380110122Z,sender,16.00,1.28,NaN,NaN,5.2,646.8,67.2,0,0
1761981643.384131323Z,receiver,16.00,1.28,0.00,0.00,5.2,646.8,67.2,0,0
1761981643.630653564Z,sender,12.00,0.90,NaN,NaN,5.1,648.0,66.7,0,0
1761981643.634539524Z,receiver,12.00,0.90,0.00,0.00,5.1,648.0,67.2,0,0
1761981643.881048562Z,sender,16.00,1.37,NaN,NaN,6.1,648.2,67.2,0,0
1761981643.884851910Z,receiver,16.00,1.37,0.00,0.00,6.1,648.2,67.8,0,0
1761981644.131484892Z,sender,16.00,1.74,NaN,NaN,7.1,645.9,67.2,0,0
1761981644.135185148Z,receiver,16.00,1.74,0.00,0.00,7.9,645.9,66.7,0,0
1761981644.381844112Z,sender,16.00,0.96,NaN,NaN,8.8,642.7,67.8,0,0
1761981644.385509589Z,receiver,16.00,0.96,0.00,0.00,7.9,642.7,66.7,0,0
1761981644.632228998Z,sender,12.00,0.95,NaN,NaN,6.0,643.1,66.7,0,0
1761981644.635860012Z,receiver,16.00,1.22,0.00,0.00,6.1,643.1,67.8,0,0
1761981644.882607161Z,sender,16.00,1.20,NaN,NaN,6.0,642.9,67.8,0,0
1761981644.886161898Z,receiver,12.00,0.93,0.00,0.00,5.9,643.1,67.8,0,0
1761981645.132957991Z,sender,16.00,1.30,NaN,NaN,5.2,642.7,67.2,0,0
1761981645.136447876Z,receiver,16.00,1.30,0.00,0.00,5.1,642.7,67.8,0,0
1761981645.383316359Z,sender,16.00,1.26,NaN,NaN,7.0,641.8,67.2,0,0
1761981645.386750094Z,receiver,16.00,1.26,0.00,0.00,7.1,641.8,66.7,0,0
1761981645.634753563Z,sender,16.00,1.25,NaN,NaN,6.0,642.0,67.2,0,0
1761981645.637379722Z,receiver,16.00,1.25,0.00,0.00,6.1,642.0,67.8,0,0
1761981645.885134005Z,sender,12.00,0.98,NaN,NaN,7.8,641.8,67.8,0,0
1761981645.887708089Z,receiver,12.00,0.98,0.00,0.00,7.8,641.8,67.8,0,0
1761981646.135511094Z,sender,16.00,1.61,NaN,NaN,7.1,639.2,68.3,0,0
1761981646.138045974Z,receiver,16.00,1.61,0.00,0.00,8.0,639.2,66.1,0,0
1761981646.385873794Z,sender,16.00,1.20,NaN,NaN,4.2,638.0,67.2,0,0
1761981646.388368230Z,receiver,16.00,1.20,0.00,0.00,3.2,638.0,67.2,0,0
1761981646.636588848Z,sender,16.00,1.20,NaN,NaN,8.8,637.8,68.3,0,0
1761981646.638873302Z,receiver,16.00,1.20,0.00,0.00,8.8,637.8,68.3,0,0
1761981646.886946030Z,sender,12.00,0.91,NaN,NaN,3.1,638.5,67.2,0,0
1761981646.889218150Z,receiver,12.00,0.91,0.00,0.00,3.1,638.5,67.2,0,0
1761981647.137292600Z,sender,16.00,1.22,NaN,NaN,7.0,637.6,66.7,0,0
1761981647.139522887Z,receiver,16.00,1.22,0.00,0.00,7.1,637.6,67.8,0,0
1761981647.387649301Z,sender,16.00,1.33,NaN,NaN,5.2,636.6,67.8,0,0
1761981647.389843976Z,receiver,16.00,1.33,0.00,0.00,6.1,636.6,67.8,0,0
1761981647.638245557Z,sender,16.00,1.27,NaN,NaN,7.9,636.9,67.8,0,0
1761981647.640281436Z,receiver,16.00,1.27,0.00,0.00,7.0,636.9,68.3,0,0
1761981647.888650443Z,sender,12.00,0.97,NaN,NaN,6.9,637.3,67.2,0,0
1761981647.890596339Z,receiver,12.00,0.97,0.00,0.00,6.9,637.3,67.2,0,0
1761981648.139002865Z,sender,16.00,1.21,NaN,NaN,5.1,637.3,67.8,0,0
1761981648.140902076Z,receiver,16.00,1.21,0.00,0.00,5.1,637.3,67.8,0,0
1761981648.389364676Z,sender,16.00,1.25,NaN,NaN,7.9,637.2,67.8,0,0
1761981648.391235239Z,receiver,16.00,1.25,0.00,0.00,7.9,637.2,67.8,0,0
1761981648.639932303Z,sender,16.00,1.28,NaN,NaN,7.0,637.7,67.8,0,0
1761981648.641563569Z,receiver,16.00,1.28,0.00,0.00,7.1,637.7,67.8,0,0
1761981648.890336855Z,sender,12.00,0.97,NaN,NaN,5.1,637.7,67.8,0,0
1761981648.891890713Z,receiver,12.00,0.97,0.00,0.00,5.0,637.7,67.2,0,0
1761981649.140697611Z,sender,16.00,1.34,NaN,NaN,7.0,633.9,67.2,0,0
1761981649.142182913Z,receiver,16.00,1.34,0.00,0.00,7.0,633.9,67.2,0,0
1761981649.391066792Z,sender,16.00,1.26,NaN,NaN,8.0,634.4,67.8,0,0
1761981649.392466835Z,receiver,16.00,1.26,0.00,0.00,8.0,634.4,67.8,0,0
1761981649.641636659Z,sender,16.00,1.31,NaN,NaN,5.1,634.9,67.2,0,0
1761981649.642816923Z,receiver,16.00,1.31,0.00,0.00,5.1,634.9,67.2,0,0
1761981649.892052804Z,sender,12.00,1.06,NaN,NaN,5.9,635.4,67.8,0,0
1761981649.893108808Z,receiver,12.00,1.06,0.00,0.00,6.0,635.4,67.8,0,0
1761981650.142433430Z,sender,16.00,1.18,NaN,NaN,4.1,634.5,67.8,0,0
1761981650.143435397Z,receiver,16.00,1.18,0.00,0.00,4.1,634.5,67.8,0,0
1761981650.392855500Z,sender,16.00,1.22,NaN,NaN,8.9,634.2,67.8,0,0
1761981650.393762893Z,receiver,16.00,1.22,0.00,0.00,8.8,634.2,67.2,0,0
1761981650.643228681Z,sender,16.00,1.37,NaN,NaN,7.0,634.2,67.8,0,0
1761981650.644104703Z,receiver,16.00,1.37,0.00,0.00,7.1,634.2,67.8,0,0
1761981650.893643159Z,sender,12.00,0.92,NaN,NaN,5.9,634.5,67.8,0,0
1761981650.894416440Z,receiver,12.00,0.92,0.00,0.00,5.9,634.5,67.8,0,0
1761981651.144011396Z,sender,16.00,1.28,NaN,NaN,4.1,634.5,67.8,0,0
1761981651.144702417Z,receiver,16.00,1.28,0.00,0.00,4.1,634.5,67.8,0,0
1761981651.394433003Z,sender,16.00,1.24,NaN,NaN,7.9,634.5,67.8,0,0
1761981651.394986005Z,receiver,16.00,1.24,0.00,0.00,8.0,634.5,67.8,0,0
1761981651.644799740Z,sender,16.00,1.23,NaN,NaN,5.1,634.3,68.3,0,0
1761981651.645270075Z,receiver,16.00,1.23,0.00,0.00,5.1,634.3,68.3,0,0
1761981651.895273199Z,sender,12.00,1.04,NaN,NaN,5.0,634.3,68.3,0,0
1761981651.895730608Z,receiver,12.00,1.04,0.00,0.00,5.0,634.3,68.3,0,0
1761981652.145687584Z,sender,16.00,1.21,NaN,NaN,5.1,632.2,67.2,0,0
1761981652.146019437Z,receiver,16.00,1.21,0.00,0.00,5.1,632.2,67.2,0,0
1761981652.396135506Z,sender,16.00,1.24,NaN,NaN,7.0,630.1,68.3,0,0
1761981652.396301414Z,receiver,16.00,1.24,0.00,0.00,7.0,630.1,68.3,0,0
1761981652.646508779Z,sender,16.00,1.33,NaN,NaN,6.1,631.0,67.2,0,0
1761981652.646685354Z,receiver,16.00,1.33,0.00,0.00,6.1,631.0,67.2,0,0
1761981652.897122776Z,sender,12.00,0.99,NaN,NaN,6.9,631.0,68.3,0,0
1761981652.897331814Z,receiver,12.00,0.99,0.00,0.00,6.9,631.0,68.3,0,0
1761981653.147620791Z,sender,16.00,1.32,NaN,NaN,5.1,630.3,67.8,0,0
1761981653.147654346Z,receiver,16.00,1.32,0.00,0.00,5.1,630.3,67.8,0,0
1761981653.398001583Z,receiver,16.00,1.22,0.00,0.00,8.8,630.1,67.8,0,0
1761981653.398072046Z,sender,16.00,1.22,NaN,NaN,8.8,630.1,67.8,0,0
1761981653.648417875Z,receiver,16.00,1.34,0.00,0.00,6.1,631.2,68.3,0,0
1761981653.648463597Z,sender,16.00,1.34,NaN,NaN,6.1,631.2,67.8,0,0
1761981653.898881222Z,sender,16.00,1.28,NaN,NaN,5.1,631.5,67.8,0,0
1761981653.898892426Z,receiver,12.00,0.94,0.00,0.00,5.1,631.5,67.8,0,0
1761981654.149309292Z,sender,12.00,1.21,NaN,NaN,5.1,631.3,67.2,0,0
1761981654.149321237Z,receiver,16.00,1.55,0.00,0.00,5.1,631.3,67.2,0,0
1761981654.399729455Z,receiver,16.00,1.03,0.00,0.00,7.9,631.3,67.8,0,0
1761981654.399748584Z,sender,16.00,1.03,NaN,NaN,7.9,631.3,67.8,0,0
1761981654.650163043Z,receiver,16.00,1.23,0.00,0.00,6.1,631.5,67.8,0,0
1761981654.650169413Z,sender,16.00,1.23,NaN,NaN,6.1,631.5,67.8,0,0
1761981654.900891855Z,receiver,16.00,1.23,0.00,0.00,6.1,631.3,68.8,0,0
1761981654.901137781Z,sender,16.00,1.23,NaN,NaN,6.1,631.3,68.8,0,0
1761981655.151328202Z,receiver,12.00,0.99,0.00,0.00,3.1,627.8,68.3,0,0
1761981655.151429388Z,sender,12.00,0.99,NaN,NaN,3.1,627.8,68.3,0,0
1761981655.401802531Z,sender,16.00,1.31,NaN,NaN,6.1,629.7,68.3,0,0
1761981655.401805938Z,receiver,16.00,1.31,0.00,0.00,6.1,629.7,68.3,0,0
1761981655.652182952Z,sender,16.00,1.27,NaN,NaN,7.0,630.1,68.8,0,0
1761981655.652263786Z,receiver,16.00,1.27,0.00,0.00,7.0,630.1,68.8,0,0
1761981655.902669689Z,sender,16.00,1.34,NaN,NaN,7.0,630.4,68.3,0,0
1761981655.902672967Z,receiver,16.00,1.34,0.00,0.00,7.0,630.4,68.3,0,0
1761981656.153059258Z,sender,12.00,1.06,NaN,NaN,5.1,629.4,66.7,0,0
1761981656.153090499Z,receiver,12.00,1.06,0.00,0.00,5.1,629.4,66.7,0,0
1761981656.403442420Z,sender,16.00,1.34,NaN,NaN,8.8,629.6,67.2,0,0
1761981656.403487179Z,receiver,16.00,1.34,0.00,0.00,8.8,629.6,67.2,0,0
1761981656.653843860Z,sender,16.00,1.27,NaN,NaN,7.9,630.0,68.3,0,0
1761981656.653871193Z,receiver,16.00,1.27,0.00,0.00,7.9,630.0,68.3,0,0
1761981656.904456171Z,sender,16.00,1.39,NaN,NaN,8.0,630.5,67.8,0,0
1761981656.904464485Z,receiver,16.00,1.39,0.00,0.00,8.0,630.5,67.8,0,0
1761981657.154873592Z,sender,12.00,0.91,NaN,NaN,5.9,630.3,66.7,0,0
1761981657.155014315Z,receiver,12.00,0.91,0.00,0.00,5.9,630.3,66.7,0,0
1761981657.405251420Z,sender,16.00,1.13,NaN,NaN,6.1,630.3,67.8,0,0
1761981657.405405995Z,receiver,16.00,1.13,0.00,0.00,6.1,630.3,67.8,0,0
1761981657.655808397Z,receiver,16.00,1.23,0.00,0.00,7.1,629.4,66.7,0,0
1761981657.655809249Z,sender,16.00,1.23,NaN,NaN,6.1,629.4,66.7,0,0
1761981657.906324652Z,receiver,16.00,1.33,0.00,0.00,7.9,629.4,67.8,0,0
1761981657.906333671Z,sender,16.00,1.33,NaN,NaN,8.8,629.4,67.8,0,0
1761981658.156867555Z,sender,12.00,0.99,NaN,NaN,5.9,629.3,68.3,0,0
1761981658.156880148Z,receiver,12.00,0.99,0.00,0.00,5.9,629.3,68.3,0,0
1761981658.407390791Z,receiver,16.00,1.38,0.00,0.00,6.1,628.4,68.3,0,0
1761981658.407409402Z,sender,16.00,1.38,NaN,NaN,6.1,628.4,68.3,0,0
1761981658.657841453Z,receiver,16.00,1.15,0.00,0.00,7.0,629.5,67.8,0,0
1761981658.657927639Z,sender,16.00,1.15,NaN,NaN,7.0,629.5,67.8,0,0
1761981658.908225429Z,receiver,16.00,1.22,0.00,0.00,7.0,629.5,68.8,0,0
1761981658.908333226Z,sender,16.00,1.22,NaN,NaN,7.0,629.5,68.8,0,0
1761981659.158595739Z,receiver,12.00,1.03,0.00,0.00,3.1,628.0,66.7,0,0
1761981659.158821018Z,sender,12.00,1.03,NaN,NaN,3.1,628.0,66.7,0,0
1761981659.408961030Z,receiver,16.00,1.30,0.00,0.00,5.1,629.4,68.3,0,0
1761981659.409235550Z,sender,16.00,1.30,NaN,NaN,5.1,629.4,68.3,0,0
1761981659.659311062Z,receiver,16.00,1.27,0.00,0.00,6.1,629.6,67.2,0,0
1761981659.659524229Z,sender,16.00,1.27,NaN,NaN,6.1,629.6,67.2,0,0
1761981659.909723816Z,receiver,16.00,1.34,0.00,0.00,7.9,629.6,67.2,0,0
1761981659.909847131Z,sender,16.00,1.34,NaN,NaN,7.9,629.6,67.2,0,0
1761981660.160272311Z,receiver,12.00,0.94,0.00,0.00,7.8,628.7,68.3,0,0
1761981660.160530016Z,sender,12.00,0.94,NaN,NaN,7.8,628.7,68.3,0,0
1761981660.410679972Z,receiver,16.00,1.30,0.00,0.00,8.8,629.2,68.3,0,0
1761981660.411019103Z,sender,16.00,1.30,NaN,NaN,8.8,629.2,68.3,0,0
1761981660.661041485Z,receiver,16.00,1.35,0.00,0.00,7.1,628.9,68.3,0,0
1761981660.661470635Z,sender,16.00,1.35,NaN,NaN,7.1,628.9,68.3,0,0
1761981660.911397943Z,receiver,16.00,1.24,0.00,0.00,5.1,628.9,68.3,0,0
1761981660.911933019Z,sender,16.00,1.24,NaN,NaN,5.1,628.9,68.3,0,0
1761981661.161795752Z,receiver,12.00,0.97,0.00,0.00,5.0,626.2,68.3,0,0
1761981661.163157758Z,sender,12.00,0.97,NaN,NaN,5.0,626.2,68.3,0,0
1761981661.412158302Z,receiver,16.00,1.34,0.00,0.00,6.1,626.7,67.8,0,0
1761981661.413579826Z,sender,16.00,1.34,NaN,NaN,6.1,626.7,67.8,0,0
1761981661.662570963Z,receiver,16.00,1.19,0.00,0.00,7.0,627.0,68.3,0,0
1761981661.664079636Z,sender,16.00,1.19,NaN,NaN,7.0,627.4,68.3,0,0
1761981661.913020569Z,receiver,16.00,1.30,0.00,0.00,7.0,628.1,68.3,0,0
1761981661.914537464Z,sender,16.00,1.30,NaN,NaN,7.0,628.1,68.3,0,0
1761981662.163448323Z,receiver,12.00,0.99,0.00,0.00,6.9,627.2,67.8,0,0
1761981662.165298367Z,sender,16.00,1.34,NaN,NaN,7.9,627.0,67.8,0,0
1761981662.413844169Z,receiver,16.00,1.27,0.00,0.00,6.9,627.0,67.8,0,0
1761981662.415771306Z,sender,12.00,0.91,NaN,NaN,6.0,627.0,67.8,0,0
1761981662.664199237Z,receiver,16.00,1.36,0.00,0.00,8.0,627.5,67.8,0,0
1761981662.666253931Z,sender,16.00,1.36,NaN,NaN,7.9,627.5,67.8,0,0
1761981662.914563546Z,receiver,16.00,1.24,0.00,0.00,5.1,627.7,67.8,0,0
1761981662.916673184Z,sender,16.00,1.24,NaN,NaN,5.1,627.7,67.8,0,0
1761981663.166313194Z,receiver,16.00,1.18,0.00,0.00,6.9,627.0,67.8,0,0
1761981663.167086364Z,sender,16.00,1.18,NaN,NaN,7.0,627.0,67.8,0,0
1761981663.416686688Z,receiver,12.00,0.97,0.00,0.00,4.0,626.6,68.3,0,0
1761981663.417488191Z,sender,12.00,0.97,NaN,NaN,4.0,626.6,68.3,0,0
1761981663.667057071Z,receiver,16.00,1.34,0.00,0.00,6.1,626.8,68.3,0,0
1761981663.667894926Z,sender,16.00,1.34,NaN,NaN,6.1,626.8,68.3,0,0
1761981663.917424380Z,receiver,16.00,1.30,0.00,0.00,7.0,627.3,68.3,0,0
1761981663.918291994Z,sender,16.00,1.30,NaN,NaN,6.9,627.3,68.3,0,0
1761981664.167852078Z,receiver,16.00,1.42,0.00,0.00,7.0,625.5,68.3,0,0
1761981664.168898563Z,sender,16.00,1.42,NaN,NaN,7.0,625.5,66.7,0,0
1761981664.418233886Z,receiver,12.00,0.93,0.00,0.00,5.9,626.9,68.3,0,0
1761981664.419371391Z,sender,12.00,0.93,NaN,NaN,6.0,626.9,68.3,0,0
1761981664.668602325Z,receiver,16.00,1.22,0.00,0.00,6.1,627.1,68.3,0,0
1761981664.669806941Z,sender,16.00,1.22,NaN,NaN,6.1,627.1,68.3,0,0
